,Unnamed: 0,pokedex_no,name,type1,type2,moves,hp,attack,defense,special-attack,special-defense,speed
10,10,162,furret,normal,,"[['fire-punch', 'fire'], ['ice-punch', 'ice'], ['thunder-punch', 'electric'], ['scratch', 'normal'], ['cut', 'normal'], ['slam', 'normal'], ['headbutt', 'normal'], ['body-slam', 'normal'], ['take-down', 'normal'], ['double-edge', 'normal'], ['growl', 'normal'], ['flamethrower', 'fire'], ['surf', 'water'], ['ice-beam', 'ice'], ['blizzard', 'ice'], ['hyper-beam', 'normal'], ['strength', 'normal'], ['solar-beam', 'grass'], ['thunderbolt', 'electric'], ['thunder', 'electric'], ['dig', 'ground'], ['toxic', 'poison'], ['agility', 'psychic'], ['quick-attack', 'normal'], ['mimic', 'normal'], ['double-team', 'normal'], ['defense-curl', 'normal'], ['focus-energy', 'normal'], ['swift', 'normal'], ['amnesia', 'psychic'], ['fury-swipes', 'normal'], ['rest', 'psychic'], ['super-fang', 'normal'], ['slash', 'normal'], ['substitute', 'normal'], ['thief', 'dark'], ['snore', 'normal'], ['curse', 'ghost'], ['reversal', 'fighting'], ['protect', 'normal'], ['mud-slap', 'ground'], ['foresight', 'normal'], ['detect', 'fighting'], ['endure', 'normal'], ['charm', 'fairy'], ['rollout', 'rock'], ['swagger', 'normal'], ['fury-cutter', 'bug'], ['attract', 'normal'], ['sleep-talk', 'normal'], ['return', 'normal'], ['frustration', 'normal'], ['dynamic-punch', 'fighting'], ['baton-pass', 'normal'], ['iron-tail', 'steel'], ['hidden-power', 'normal'], ['rain-dance', 'water'], ['sunny-day', 'fire'], ['shadow-ball', 'ghost'], ['rock-smash', 'fighting'], ['whirlpool', 'water'], ['uproar', 'normal'], ['facade', 'normal'], ['focus-punch', 'fighting'], ['follow-me', 'normal'], ['helping-hand', 'normal'], ['trick', 'psychic'], ['brick-break', 'fighting'], ['knock-off', 'dark'], ['endeavor', 'normal'], ['secret-power', 'normal'], ['hyper-voice', 'normal'], ['covet', 'normal'], ['shock-wave', 'electric'], ['water-pulse', 'water'], ['natural-gift', 'normal'], ['u-turn', 'bug'], ['fling', 'dark'], ['me-first', 'normal'], ['last-resort', 'normal'], ['sucker-punch', 'dark'], ['aqua-tail', 'water'], ['seed-bomb', 'grass'], ['focus-blast', 'fighting'], ['giga-impact', 'normal'], ['shadow-claw', 'ghost'], ['zen-headbutt', 'psychic'], ['captivate', 'normal'], ['grass-knot', 'grass'], ['charge-beam', 'electric'], ['hone-claws', 'dark'], ['coil', 'poison'], ['round', 'normal'], ['echoed-voice', 'normal'], ['retaliate', 'normal'], ['work-up', 'normal'], ['play-rough', 'fairy'], ['confide', 'normal'], ['baby-doll-eyes', 'fairy'], ['power-up-punch', 'fighting'], ['brutal-swing', 'dark'], ['tera-blast', 'normal'], ['tidy-up', 'normal'], ['trailblaze', 'grass'], ['chilling-water', 'water']]",85,76,64,45,55,90
11,11,163,hoothoot,normal,flying,"[['wing-attack', 'flying'], ['whirlwind', 'normal'], ['fly', 'flying'], ['tackle', 'normal'], ['take-down', 'normal'], ['double-edge', 'normal'], ['growl', 'normal'], ['supersonic', 'normal'], ['psybeam', 'psychic'], ['peck', 'flying'], ['toxic', 'poison'], ['confusion', 'psychic'], ['psychic', 'psychic'], ['hypnosis', 'psychic'], ['agility', 'psychic'], ['night-shade', 'ghost'], ['mimic', 'normal'], ['screech', 'normal'], ['double-team', 'normal'], ['confuse-ray', 'ghost'], ['haze', 'ice'], ['reflect', 'psychic'], ['mirror-move', 'flying'], ['swift', 'normal'], ['amnesia', 'psychic'], ['dream-eater', 'psychic'], ['sky-attack', 'flying'], ['flash', 'normal'], ['rest', 'psychic'], ['substitute', 'normal'], ['thief', 'dark'], ['nightmare', 'ghost'], ['snore', 'normal'], ['curse', 'ghost'], ['spite', 'ghost'], ['protect', 'normal'], ['feint-attack', 'dark'], ['mud-slap', 'ground'], ['foresight', 'normal'], ['detect', 'fighting'], ['endure', 'normal'], ['swagger', 'normal'], ['steel-wing', 'steel'], ['mean-look', 'normal'], ['attract', 'normal'], ['sleep-talk', 'normal'], ['return', 'normal'], ['frustration', 'normal'], ['hidden-power', 'normal'], ['twister', 'dragon'], ['rain-dance', 'water'], ['sunny-day', 'fire'], ['psych-up', 'normal'], ['shadow-ball', 'ghost'], ['uproar', 'normal'], ['heat-wave', 'fire'], ['facade', 'normal'], ['magic-coat', 'psychic'], ['recycle', 'normal'], ['skill-swap', 'psychic'], ['imprison', 'psychic'], ['secret-power', 'normal'], ['feather-dance', 'flying'], ['hyper-voice', 'normal'], ['air-cutter', 'flying'], ['silver-wind', 'bug'], ['extrasensory', 'psychic'], ['aerial-ace', 'flying'], ['calm-mind', 'psychic'], ['roost', 'flying'], ['natural-gift', 'normal'], ['pluck', 'flying'], ['tailwind', 'flying'], ['psycho-shift', 'psychic'], ['air-slash', 'flying'], ['brave-bird', 'flying'], ['nasty-plot', 'dark'], ['zen-headbutt', 'psychic'], ['defog', 'flying'], ['captivate', 'normal'], ['ominous-wind', 'ghost'], ['synchronoise', 'psychic'], ['round', 'normal'], ['echoed-voice', 'normal'], ['stored-power', 'psychic'], ['acrobatics', 'flying'], ['work-up', 'normal'], ['hurricane', 'flying'], ['moonblast', 'fairy'], ['confide', 'normal'], ['dual-wingbeat', 'flying'], ['tera-blast', 'normal']]",60,30,30,36,56,50
12,12,164,noctowl,normal,flying,"[['wing-attack', 'flying'], ['whirlwind', 'normal'], ['fly', 'flying'], ['tackle', 'normal'], ['body-slam', 'normal'], ['take-down', 'normal'], ['double-edge', 'normal'], ['growl', 'normal'], ['supersonic', 'normal'], ['psybeam', 'psychic'], ['hyper-beam', 'normal'], ['peck', 'flying'], ['toxic', 'poison'], ['confusion', 'psychic'], ['psychic', 'psychic'], ['hypnosis', 'psychic'], ['agility', 'psychic'], ['night-shade', 'ghost'], ['mimic', 'normal'], ['screech', 'normal'], ['double-team', 'normal'], ['confuse-ray', 'ghost'], ['haze', 'ice'], ['reflect', 'psychic'], ['swift', 'normal'], ['amnesia', 'psychic'], ['dream-eater', 'psychic'], ['sky-attack', 'flying'], ['flash', 'normal'], ['rest', 'psychic'], ['substitute', 'normal'], ['thief', 'dark'], ['nightmare', 'ghost'], ['snore', 'normal'], ['curse', 'ghost'], ['spite', 'ghost'], ['protect', 'normal'], ['scary-face', 'normal'], ['mud-slap', 'ground'], ['foresight', 'normal'], ['detect', 'fighting'], ['endure', 'normal'], ['swagger', 'normal'], ['steel-wing', 'steel'], ['attract', 'normal'], ['sleep-talk', 'normal'], ['return', 'normal'], ['frustration', 'normal'], ['hidden-power', 'normal'], ['twister', 'dragon'], ['rain-dance', 'water'], ['sunny-day', 'fire'], ['psych-up', 'normal'], ['shadow-ball', 'ghost'], ['future-sight', 'psychic'], ['uproar', 'normal'], ['heat-wave', 'fire'], ['facade', 'normal'], ['magic-coat', 'psychic'], ['recycle', 'normal'], ['skill-swap', 'psychic'], ['imprison', 'psychic'], ['secret-power', 'normal'], ['feather-dance', 'flying'], ['hyper-voice', 'normal'], ['air-cutter', 'flying'], ['silver-wind', 'bug'], ['extrasensory', 'psychic'], ['aerial-ace', 'flying'], ['calm-mind', 'psychic'], ['roost', 'flying'], ['natural-gift', 'normal'], ['pluck', 'flying'], ['tailwind', 'flying'], ['psycho-shift', 'psychic'], ['air-slash', 'flying'], ['brave-bird', 'flying'], ['giga-impact', 'normal'], ['nasty-plot', 'dark'], ['zen-headbutt', 'psychic'], ['defog', 'flying'], ['captivate', 'normal'], ['ominous-wind', 'ghost'], ['synchronoise', 'psychic'], ['round', 'normal'], ['echoed-voice', 'normal'], ['stored-power', 'psychic'], ['acrobatics', 'flying'], ['work-up', 'normal'], ['hurricane', 'flying'], ['moonblast', 'fairy'], ['confide', 'normal'], ['laser-focus', 'normal'], ['dual-wingbeat', 'flying'], ['tera-blast', 'normal'], ['psychic-noise', 'psychic']]",100,50,50,86,96,70
13,13,165,ledyba,bug,flying,"[['comet-punch', 'normal'], ['mega-punch', 'normal'], ['ice-punch', 'ice'], ['thunder-punch', 'electric'], ['swords-dance', 'normal'], ['headbutt', 'normal'], ['tackle', 'normal'], ['double-edge', 'normal'], ['supersonic', 'normal'], ['psybeam', 'psychic'], ['counter', 'fighting'], ['solar-beam', 'grass'], ['string-shot', 'bug'], ['dig', 'ground'], ['toxic', 'poison'], ['agility', 'psychic'], ['mimic', 'normal'], ['screech', 'normal'], ['double-team', 'normal'], ['light-screen', 'psychic'], ['reflect', 'psychic'], ['bide', 'normal'], ['swift', 'normal'], ['dizzy-punch', 'normal'], ['flash', 'normal'], ['rest', 'psychic'], ['substitute', 'normal'], ['thief', 'dark'], ['snore', 'normal'], ['curse', 'ghost'], ['protect', 'normal'], ['mach-punch', 'fighting'], ['giga-drain', 'grass'], ['endure', 'normal'], ['rollout', 'rock'], ['swagger', 'normal'], ['attract', 'normal'], ['sleep-talk', 'normal'], ['return', 'normal'], ['frustration', 'normal'], ['safeguard', 'normal'], ['dynamic-punch', 'fighting'], ['baton-pass', 'normal'], ['encore', 'normal'], ['sweet-scent', 'normal'], ['hidden-power', 'normal'], ['sunny-day', 'fire'], ['uproar', 'normal'], ['facade', 'normal'], ['focus-punch', 'fighting'], ['brick-break', 'fighting'], ['knock-off', 'dark'], ['secret-power', 'normal'], ['air-cutter', 'flying'], ['silver-wind', 'bug'], ['aerial-ace', 'flying'], ['roost', 'flying'], ['natural-gift', 'normal'], ['tailwind', 'flying'], ['u-turn', 'bug'], ['fling', 'dark'], ['air-slash', 'flying'], ['bug-buzz', 'bug'], ['drain-punch', 'fighting'], ['captivate', 'normal'], ['bug-bite', 'bug'], ['ominous-wind', 'ghost'], ['round', 'normal'], ['acrobatics', 'flying'], ['struggle-bug', 'bug'], ['confide', 'normal'], ['infestation', 'bug'], ['power-up-punch', 'fighting']]",40,20,30,40,80,55
14,14,166,ledian,bug,flying,"[['comet-punch', 'normal'], ['mega-punch', 'normal'], ['ice-punch', 'ice'], ['thunder-punch', 'electric'], ['swords-dance', 'normal'], ['headbutt', 'normal'], ['tackle', 'normal'], ['double-edge', 'normal'], ['supersonic', 'normal'], ['hyper-beam', 'normal'], ['strength', 'normal'], ['solar-beam', 'grass'], ['string-shot', 'bug'], ['dig', 'ground'], ['toxic', 'poison'], ['agility', 'psychic'], ['mimic', 'normal'], ['double-team', 'normal'], ['light-screen', 'psychic'], ['reflect', 'psychic'], ['swift', 'normal'], ['flash', 'normal'], ['rest', 'psychic'], ['substitute', 'normal'], ['thief', 'dark'], ['snore', 'normal'], ['curse', 'ghost'], ['protect', 'normal'], ['mach-punch', 'fighting'], ['giga-drain', 'grass'], ['endure', 'normal'], ['rollout', 'rock'], ['swagger', 'normal'], ['attract', 'normal'], ['sleep-talk', 'normal'], ['return', 'normal'], ['frustration', 'normal'], ['safeguard', 'normal'], ['dynamic-punch', 'fighting'], ['baton-pass', 'normal'], ['sweet-scent', 'normal'], ['hidden-power', 'normal'], ['sunny-day', 'fire'], ['rock-smash', 'fighting'], ['uproar', 'normal'], ['facade', 'normal'], ['focus-punch', 'fighting'], ['brick-break', 'fighting'], ['knock-off', 'dark'], ['secret-power', 'normal'], ['air-cutter', 'flying'], ['silver-wind', 'bug'], ['aerial-ace', 'flying'], ['roost', 'flying'], ['natural-gift', 'normal'], ['tailwind', 'flying'], ['u-turn', 'bug'], ['fling', 'dark'], ['air-slash', 'flying'], ['bug-buzz', 'bug'], ['drain-punch', 'fighting'], ['focus-blast', 'fighting'], ['giga-impact', 'normal'], ['defog', 'flying'], ['captivate', 'normal'], ['bug-bite', 'bug'], ['ominous-wind', 'ghost'], ['round', 'normal'], ['acrobatics', 'flying'], ['struggle-bug', 'bug'], ['confide', 'normal'], ['infestation', 'bug'], ['power-up-punch', 'fighting']]",55,35,50,55,110,85
15,15,167,spinarak,bug,poison,"[['body-slam', 'normal'], ['double-edge', 'normal'], ['poison-sting', 'poison'], ['twineedle', 'bug'], ['pin-missile', 'bug'], ['sonic-boom', 'normal'], ['disable', 'normal'], ['psybeam', 'psychic'], ['absorb', 'grass'], ['solar-beam', 'grass'], ['string-shot', 'bug'], ['dig', 'ground'], ['toxic', 'poison'], ['psychic', 'psychic'], ['agility', 'psychic'], ['night-shade', 'ghost'], ['mimic', 'normal'], ['screech', 'normal'], ['double-team', 'normal'], ['constrict', 'normal'], ['leech-life', 'bug'], ['flash', 'normal'], ['fury-swipes', 'normal'], ['rest', 'psychic'], ['substitute', 'normal'], ['thief', 'dark'], ['spider-web', 'bug'], ['snore', 'normal'], ['curse', 'ghost'], ['spite', 'ghost'], ['protect', 'normal'], ['scary-face', 'normal'], ['sludge-bomb', 'poison'], ['giga-drain', 'grass'], ['endure', 'normal'], ['swagger', 'normal'], ['attract', 'normal'], ['sleep-talk', 'normal'], ['return', 'normal'], ['frustration', 'normal'], ['megahorn', 'bug'], ['baton-pass', 'normal'], ['pursuit', 'dark'], ['hidden-power', 'normal'], ['sunny-day', 'fire'], ['facade', 'normal'], ['knock-off', 'dark'], ['secret-power', 'normal'], ['signal-beam', 'bug'], ['bounce', 'flying'], ['natural-gift', 'normal'], ['sucker-punch', 'dark'], ['toxic-spikes', 'poison'], ['poison-jab', 'poison'], ['night-slash', 'dark'], ['x-scissor', 'bug'], ['bug-buzz', 'bug'], ['shadow-sneak', 'ghost'], ['cross-poison', 'poison'], ['captivate', 'normal'], ['bug-bite', 'bug'], ['hone-claws', 'dark'], ['venoshock', 'poison'], ['rage-powder', 'bug'], ['sludge-wave', 'poison'], ['acid-spray', 'poison'], ['foul-play', 'dark'], ['round', 'normal'], ['hex', 'ghost'], ['struggle-bug', 'bug'], ['electroweb', 'electric'], ['sticky-web', 'bug'], ['confide', 'normal'], ['infestation', 'bug'], ['toxic-thread', 'poison'], ['lunge', 'bug'], ['skitter-smack', 'bug'], ['tera-blast', 'normal'], ['pounce', 'bug'], ['trailblaze', 'grass']]",40,60,40,40,40,30
16,16,168,ariados,bug,poison,"[['swords-dance', 'normal'], ['body-slam', 'normal'], ['double-edge', 'normal'], ['poison-sting', 'poison'], ['pin-missile', 'bug'], ['disable', 'normal'], ['hyper-beam', 'normal'], ['absorb', 'grass'], ['solar-beam', 'grass'], ['string-shot', 'bug'], ['dig', 'ground'], ['toxic', 'poison'], ['psychic', 'psychic'], ['agility', 'psychic'], ['night-shade', 'ghost'], ['mimic', 'normal'], ['screech', 'normal'], ['double-team', 'normal'], ['focus-energy', 'normal'], ['constrict', 'normal'], ['leech-life', 'bug'], ['flash', 'normal'], ['fury-swipes', 'normal'], ['rest', 'psychic'], ['substitute', 'normal'], ['thief', 'dark'], ['spider-web', 'bug'], ['snore', 'normal'], ['curse', 'ghost'], ['spite', 'ghost'], ['protect', 'normal'], ['scary-face', 'normal'], ['sludge-bomb', 'poison'], ['giga-drain', 'grass'], ['endure', 'normal'], ['swagger', 'normal'], ['attract', 'normal'], ['sleep-talk', 'normal'], ['return', 'normal'], ['frustration', 'normal'], ['megahorn', 'bug'], ['baton-pass', 'normal'], ['hidden-power', 'normal'], ['sunny-day', 'fire'], ['facade', 'normal'], ['knock-off', 'dark'], ['secret-power', 'normal'], ['signal-beam', 'bug'], ['bounce', 'flying'], ['natural-gift', 'normal'], ['sucker-punch', 'dark'], ['toxic-spikes', 'poison'], ['poison-jab', 'poison'], ['night-slash', 'dark'], ['x-scissor', 'bug'], ['bug-buzz', 'bug'], ['giga-impact', 'normal'], ['shadow-sneak', 'ghost'], ['cross-poison', 'poison'], ['captivate', 'normal'], ['bug-bite', 'bug'], ['hone-claws', 'dark'], ['venoshock', 'poison'], ['rage-powder', 'bug'], ['sludge-wave', 'poison'], ['acid-spray', 'poison'], ['foul-play', 'dark'], ['round', 'normal'], ['hex', 'ghost'], ['struggle-bug', 'bug'], ['electroweb', 'electric'], ['sticky-web', 'bug'], ['fell-stinger', 'bug'], ['confide', 'normal'], ['venom-drench', 'poison'], ['infestation', 'bug'], ['toxic-thread', 'poison'], ['throat-chop', 'dark'], ['lunge', 'bug'], ['smart-strike', 'steel'], ['stomping-tantrum', 'ground'], ['skitter-smack', 'bug'], ['tera-blast', 'normal'], ['pounce', 'bug'], ['trailblaze', 'grass']]",70,90,70,60,70,40
17,17,169,crobat,poison,flying,"[['gust', 'flying'], ['wing-attack', 'flying'], ['fly', 'flying'], ['double-edge', 'normal'], ['bite', 'dark'], ['supersonic', 'normal'], ['hyper-beam', 'normal'], ['absorb', 'grass'], ['toxic', 'poison'], ['hypnosis', 'psychic'], ['agility', 'psychic'], ['mimic', 'normal'], ['screech', 'normal'], ['double-team', 'normal'], ['confuse-ray', 'ghost'], ['haze', 'ice'], ['swift', 'normal'], ['leech-life', 'bug'], ['sky-attack', 'flying'], ['rest', 'psychic'], ['super-fang', 'normal'], ['substitute', 'normal'], ['thief', 'dark'], ['snore', 'normal'], ['curse', 'ghost'], ['protect', 'normal'], ['sludge-bomb', 'poison'], ['detect', 'fighting'], ['giga-drain', 'grass'], ['endure', 'normal'], ['swagger', 'normal'], ['steel-wing', 'steel'], ['mean-look', 'normal'], ['attract', 'normal'], ['sleep-talk', 'normal'], ['return', 'normal'], ['frustration', 'normal'], ['hidden-power', 'normal'], ['twister', 'dragon'], ['rain-dance', 'water'], ['sunny-day', 'fire'], ['crunch', 'dark'], ['shadow-ball', 'ghost'], ['uproar', 'normal'], ['heat-wave', 'fire'], ['torment', 'dark'], ['facade', 'normal'], ['taunt', 'dark'], ['snatch', 'dark'], ['secret-power', 'normal'], ['poison-fang', 'poison'], ['astonish', 'ghost'], ['air-cutter', 'flying'], ['aerial-ace', 'flying'], ['roost', 'flying'], ['natural-gift', 'normal'], ['pluck', 'flying'], ['tailwind', 'flying'], ['u-turn', 'bug'], ['payback', 'dark'], ['assurance', 'dark'], ['dark-pulse', 'dark'], ['air-slash', 'flying'], ['x-scissor', 'bug'], ['brave-bird', 'flying'], ['giga-impact', 'normal'], ['nasty-plot', 'dark'], ['zen-headbutt', 'psychic'], ['defog', 'flying'], ['cross-poison', 'poison'], ['captivate', 'normal'], ['ominous-wind', 'ghost'], ['venoshock', 'poison'], ['round', 'normal'], ['quick-guard', 'fighting'], ['hex', 'ghost'], ['acrobatics', 'flying'], ['hurricane', 'flying'], ['confide', 'normal'], ['venom-drench', 'poison'], ['dual-wingbeat', 'flying']]",85,90,80,70,80,130
18,18,170,chinchou,water,electric,"[['take-down', 'normal'], ['double-edge', 'normal'], ['supersonic', 'normal'], ['mist', 'ice'], ['water-gun', 'water'], ['hydro-pump', 'water'], ['surf', 'water'], ['ice-beam', 'ice'], ['blizzard', 'ice'], ['psybeam', 'psychic'], ['bubble-beam', 'water'], ['thunderbolt', 'electric'], ['thunder-wave', 'electric'], ['thunder', 'electric'], ['toxic', 'poison'], ['agility', 'psychic'], ['mimic', 'normal'], ['screech', 'normal'], ['double-team', 'normal'], ['confuse-ray', 'ghost'], ['waterfall', 'water'], ['amnesia', 'psychic'], ['bubble', 'water'], ['flash', 'normal'], ['rest', 'psychic'], ['substitute', 'normal'], ['snore', 'normal'], ['curse', 'ghost'], ['flail', 'normal'], ['protect', 'normal'], ['zap-cannon', 'electric'], ['icy-wind', 'ice'], ['endure', 'normal'], ['swagger', 'normal'], ['spark', 'electric'], ['attract', 'normal'], ['sleep-talk', 'normal'], ['heal-bell', 'normal'], ['return', 'normal'], ['frustration', 'normal'], ['hidden-power', 'normal'], ['rain-dance', 'water'], ['whirlpool', 'water'], ['hail', 'ice'], ['facade', 'normal'], ['charge', 'electric'], ['secret-power', 'normal'], ['dive', 'water'], ['signal-beam', 'bug'], ['muddy-water', 'water'], ['bounce', 'flying'], ['shock-wave', 'electric'], ['water-pulse', 'water'], ['brine', 'water'], ['natural-gift', 'normal'], ['sucker-punch', 'dark'], ['aqua-ring', 'water'], ['discharge', 'electric'], ['captivate', 'normal'], ['charge-beam', 'electric'], ['electro-ball', 'electric'], ['soak', 'water'], ['round', 'normal'], ['scald', 'water'], ['volt-switch', 'electric'], ['electroweb', 'electric'], ['wild-charge', 'electric'], ['ion-deluge', 'electric'], ['confide', 'normal'], ['eerie-impulse', 'electric'], ['electric-terrain', 'electric'], ['dazzling-gleam', 'fairy'], ['liquidation', 'water'], ['rising-voltage', 'electric'], ['flip-turn', 'water'], ['tera-blast', 'normal'], ['chilling-water', 'water']]",75,38,38,56,56,67
19,19,171,lanturn,water,electric,"[['take-down', 'normal'], ['double-edge', 'normal'], ['supersonic', 'normal'], ['mist', 'ice'], ['water-gun', 'water'], ['hydro-pump', 'water'], ['surf', 'water'], ['ice-beam', 'ice'], ['blizzard', 'ice'], ['psybeam', 'psychic'], ['bubble-beam', 'water'], ['hyper-beam', 'normal'], ['thunderbolt', 'electric'], ['thunder-wave', 'electric'], ['thunder', 'electric'], ['toxic', 'poison'], ['agility', 'psychic'], ['mimic', 'normal'], ['screech', 'normal'], ['double-team', 'normal'], ['confuse-ray', 'ghost'], ['waterfall', 'water'], ['amnesia', 'psychic'], ['bubble', 'water'], ['flash', 'normal'], ['rest', 'psychic'], ['substitute', 'normal'], ['snore', 'normal'], ['curse', 'ghost'], ['flail', 'normal'], ['protect', 'normal'], ['zap-cannon', 'electric'], ['icy-wind', 'ice'], ['endure', 'normal'], ['swagger', 'normal'], ['spark', 'electric'], ['attract', 'normal'], ['sleep-talk', 'normal'], ['heal-bell', 'normal'], ['return', 'normal'], ['frustration', 'normal'], ['hidden-power', 'normal'], ['rain-dance', 'water'], ['whirlpool', 'water'], ['stockpile', 'normal'], ['spit-up', 'normal'], ['swallow', 'normal'], ['hail', 'ice'], ['facade', 'normal'], ['charge', 'electric'], ['secret-power', 'normal'], ['dive', 'water'], ['signal-beam', 'bug'], ['muddy-water', 'water'], ['bounce', 'flying'], ['shock-wave', 'electric'], ['water-pulse', 'water'], ['brine', 'water'], ['natural-gift', 'normal'], ['sucker-punch', 'dark'], ['aqua-ring', 'water'], ['aqua-tail', 'water'], ['giga-impact', 'normal'], ['discharge', 'electric'], ['captivate', 'normal'], ['charge-beam', 'electric'], ['electro-ball', 'electric'], ['soak', 'water'], ['round', 'normal'], ['scald', 'water'], ['volt-switch', 'electric'], ['electroweb', 'electric'], ['wild-charge', 'electric'], ['ion-deluge', 'electric'], ['confide', 'normal'], ['eerie-impulse', 'electric'], ['electric-terrain', 'electric'], ['dazzling-gleam', 'fairy'], ['spotlight', 'normal'], ['liquidation', 'water'], ['rising-voltage', 'electric'], ['flip-turn', 'water'], ['tera-blast', 'normal'], ['chilling-water', 'water']]",125,58,58,76,76,67
20,20,172,pichu,electric,,"[['double-slap', 'normal'], ['mega-punch', 'normal'], ['thunder-punch', 'electric'], ['mega-kick', 'normal'], ['headbutt', 'normal'], ['body-slam', 'normal'], ['take-down', 'normal'], ['double-edge', 'normal'], ['tail-whip', 'normal'], ['surf', 'water'], ['counter', 'fighting'], ['seismic-toss', 'fighting'], ['thunder-shock', 'electric'], ['thunderbolt', 'electric'], ['thunder-wave', 'electric'], ['thunder', 'electric'], ['toxic', 'poison'], ['quick-attack', 'normal'], ['mimic', 'normal'], ['double-team', 'normal'], ['defense-curl', 'normal'], ['light-screen', 'psychic'], ['reflect', 'psychic'], ['bide', 'normal'], ['swift', 'normal'], ['flash', 'normal'], ['rest', 'psychic'], ['substitute', 'normal'], ['snore', 'normal'], ['curse', 'ghost'], ['flail', 'normal'], ['reversal', 'fighting'], ['protect', 'normal'], ['sweet-kiss', 'fairy'], ['mud-slap', 'ground'], ['zap-cannon', 'electric'], ['detect', 'fighting'], ['endure', 'normal'], ['charm', 'fairy'], ['rollout', 'rock'], ['swagger', 'normal'], ['spark', 'electric'], ['attract', 'normal'], ['sleep-talk', 'normal'], ['return', 'normal'], ['present', 'normal'], ['frustration', 'normal'], ['encore', 'normal'], ['iron-tail', 'steel'], ['hidden-power', 'normal'], ['rain-dance', 'water'], ['fake-out', 'normal'], ['uproar', 'normal'], ['facade', 'normal'], ['follow-me', 'normal'], ['charge', 'electric'], ['helping-hand', 'normal'], ['wish', 'normal'], ['secret-power', 'normal'], ['tickle', 'normal'], ['signal-beam', 'bug'], ['covet', 'normal'], ['volt-tackle', 'electric'], ['shock-wave', 'electric'], ['natural-gift', 'normal'], ['fling', 'dark'], ['lucky-chant', 'normal'], ['magnet-rise', 'electric'], ['nasty-plot', 'dark'], ['captivate', 'normal'], ['grass-knot', 'grass'], ['charge-beam', 'electric'], ['electro-ball', 'electric'], ['round', 'normal'], ['echoed-voice', 'normal'], ['bestow', 'normal'], ['volt-switch', 'electric'], ['electroweb', 'electric'], ['wild-charge', 'electric'], ['disarming-voice', 'fairy'], ['play-rough', 'fairy'], ['play-nice', 'normal'], ['confide', 'normal'], ['electric-terrain', 'electric'], ['nuzzle', 'electric'], ['tera-blast', 'normal'], ['trailblaze', 'grass']]",20,40,15,35,35,60
